image_id,split
uwf4dr_iqa_train_170.jpg,train
uwf4dr_iqa_train_171.jpg,train
uwf4dr_iqa_train_172.jpg,train
uwf4dr_iqa_train_173.jpg,train
uwf4dr_iqa_train_174.jpg,train
uwf4dr_iqa_train_175.jpg,train
uwf4dr_iqa_train_176.jpg,train
uwf4dr_iqa_train_177.jpg,train
uwf4dr_iqa_train_178.jpg,train
uwf4dr_iqa_train_179.jpg,train
uwf4dr_iqa_train_18.jpg,train
uwf4dr_iqa_train_181.jpg,train
uwf4dr_iqa_train_183.jpg,train
uwf4dr_iqa_train_186.jpg,train
uwf4dr_iqa_train_187.jpg,train
uwf4dr_iqa_train_188.jpg,train
uwf4dr_iqa_train_189.jpg,train
uwf4dr_iqa_train_19.jpg,train
uwf4dr_iqa_train_190.jpg,train
uwf4dr_iqa_train_192.jpg,train
uwf4dr_iqa_train_193.jpg,train
uwf4dr_iqa_train_194.jpg,train
uwf4dr_iqa_train_197.jpg,train
uwf4dr_iqa_train_201.jpg,train
uwf4dr_iqa_train_203.jpg,train
uwf4dr_iqa_train_205.jpg,train
uwf4dr_iqa_train_207.jpg,train
uwf4dr_iqa_train_208.jpg,train
uwf4dr_iqa_train_21.jpg,train
uwf4dr_iqa_train_213.jpg,train
uwf4dr_iqa_train_218.jpg,train
uwf4dr_iqa_train_219.jpg,train
uwf4dr_iqa_train_22.jpg,train
uwf4dr_iqa_train_221.jpg,train
uwf4dr_iqa_train_222.jpg,train
uwf4dr_iqa_train_223.jpg,train
uwf4dr_iqa_train_224.jpg,train
uwf4dr_iqa_train_225.jpg,train
uwf4dr_iqa_train_226.jpg,train
uwf4dr_iqa_train_227.jpg,train
uwf4dr_iqa_train_228.jpg,train
uwf4dr_iqa_train_230.jpg,train
uwf4dr_iqa_train_26.jpg,train
uwf4dr_iqa_train_27.jpg,train
uwf4dr_iqa_train_29.jpg,train
uwf4dr_iqa_train_3.jpg,train
uwf4dr_iqa_train_30.jpg,train
uwf4dr_iqa_train_33.jpg,train
uwf4dr_iqa_train_34.jpg,train
uwf4dr_iqa_train_36.jpg,train
uwf4dr_iqa_train_38.jpg,train
uwf4dr_iqa_train_39.jpg,train
uwf4dr_iqa_train_42.jpg,train
uwf4dr_iqa_train_45.jpg,train
uwf4dr_iqa_train_48.jpg,train
uwf4dr_iqa_train_5.jpg,train
uwf4dr_iqa_train_50.jpg,train
uwf4dr_iqa_train_53.jpg,train
uwf4dr_iqa_train_54.jpg,train
uwf4dr_iqa_train_55.jpg,train
uwf4dr_iqa_train_56.jpg,train
uwf4dr_iqa_train_59.jpg,train
uwf4dr_iqa_train_60.jpg,train
uwf4dr_iqa_train_63.jpg,train
uwf4dr_iqa_train_64.jpg,train
uwf4dr_iqa_train_65.jpg,train
uwf4dr_iqa_train_66.jpg,train
uwf4dr_iqa_train_68.jpg,train
uwf4dr_iqa_train_69.jpg,train
uwf4dr_iqa_train_7.jpg,train
uwf4dr_iqa_train_70.jpg,train
uwf4dr_iqa_train_71.jpg,train
uwf4dr_iqa_train_73.jpg,train
uwf4dr_iqa_train_75.jpg,train
uwf4dr_iqa_train_76.jpg,train
uwf4dr_iqa_train_78.jpg,train
uwf4dr_iqa_train_79.jpg,train
uwf4dr_iqa_train_8.jpg,train
uwf4dr_iqa_train_80.jpg,train
uwf4dr_iqa_train_82.jpg,train
uwf4dr_iqa_train_84.jpg,train
uwf4dr_iqa_train_85.jpg,train
uwf4dr_iqa_train_87.jpg,train
uwf4dr_iqa_train_89.jpg,train
uwf4dr_iqa_train_9.jpg,train
uwf4dr_iqa_train_90.jpg,train
uwf4dr_iqa_train_93.jpg,train
uwf4dr_iqa_train_94.jpg,train
uwf4dr_iqa_train_95.jpg,train
uwf4dr_iqa_train_96.jpg,train
uwf4dr_iqa_train_97.jpg,train
uwf4dr_iqa_train_99.jpg,train
uwf4dr_iqa_val_10.jpg,train
uwf4dr_iqa_val_12.jpg,train
uwf4dr_iqa_val_13.jpg,train
uwf4dr_iqa_val_14.jpg,train
uwf4dr_iqa_val_15.jpg,train
uwf4dr_iqa_val_16.jpg,train
uwf4dr_iqa_val_2.jpg,train
uwf4dr_iqa_val_20.jpg,train
uwf4dr_iqa_val_22.jpg,train
uwf4dr_iqa_val_24.jpg,train
uwf4dr_iqa_val_25.jpg,train
uwf4dr_iqa_val_26.jpg,train
uwf4dr_iqa_val_27.jpg,train
uwf4dr_iqa_val_29.jpg,train
uwf4dr_iqa_val_3.jpg,train
uwf4dr_iqa_val_30.jpg,train
uwf4dr_iqa_val_31.jpg,train
uwf4dr_iqa_val_33.jpg,train
uwf4dr_iqa_val_34.jpg,train
uwf4dr_iqa_val_37.jpg,train
uwf4dr_iqa_val_38.jpg,train
uwf4dr_iqa_val_4.jpg,train
uwf4dr_iqa_val_40.jpg,train
uwf4dr_iqa_val_42.jpg,train
uwf4dr_iqa_val_43.jpg,train
uwf4dr_iqa_val_44.jpg,train
uwf4dr_iqa_val_45.jpg,train
uwf4dr_iqa_val_48.jpg,train
uwf4dr_iqa_val_49.jpg,train
uwf4dr_iqa_val_5.jpg,train
uwf4dr_iqa_val_50.jpg,train
uwf4dr_iqa_val_53.jpg,train
uwf4dr_iqa_val_56.jpg,train
uwf4dr_iqa_val_6.jpg,train
uwf4dr_rdr_dme_train_1.jpg,train
uwf4dr_rdr_dme_train_10.jpg,train
uwf4dr_rdr_dme_train_101.jpg,train
uwf4dr_rdr_dme_train_102.jpg,train
uwf4dr_rdr_dme_train_106.jpg,train
uwf4dr_rdr_dme_train_107.jpg,train
uwf4dr_rdr_dme_train_108.jpg,train
uwf4dr_rdr_dme_train_11.jpg,train
uwf4dr_rdr_dme_train_110.jpg,train
uwf4dr_rdr_dme_train_111.jpg,train
uwf4dr_rdr_dme_train_112.jpg,train
uwf4dr_rdr_dme_train_113.jpg,train
uwf4dr_rdr_dme_train_116.jpg,train
uwf4dr_rdr_dme_train_117.jpg,train
uwf4dr_rdr_dme_train_119.jpg,train
uwf4dr_rdr_dme_train_12.jpg,train
uwf4dr_rdr_dme_train_125.jpg,train
uwf4dr_rdr_dme_train_127.jpg,train
uwf4dr_rdr_dme_train_128.jpg,train
uwf4dr_rdr_dme_train_129.jpg,train
uwf4dr_rdr_dme_train_130.jpg,train
uwf4dr_rdr_dme_train_131.jpg,train
uwf4dr_rdr_dme_train_133.jpg,train
uwf4dr_rdr_dme_train_135.jpg,train
uwf4dr_rdr_dme_train_137.jpg,train
uwf4dr_rdr_dme_train_138.jpg,train
uwf4dr_rdr_dme_train_14.jpg,train
uwf4dr_rdr_dme_train_140.jpg,train
uwf4dr_rdr_dme_train_141.jpg,train
uwf4dr_rdr_dme_train_142.jpg,train
uwf4dr_rdr_dme_train_143.jpg,train
uwf4dr_rdr_dme_train_144.jpg,train
uwf4dr_rdr_dme_train_146.jpg,train
uwf4dr_rdr_dme_train_147.jpg,train
uwf4dr_rdr_dme_train_148.jpg,train
uwf4dr_rdr_dme_train_149.jpg,train
uwf4dr_rdr_dme_train_150.jpg,train
uwf4dr_rdr_dme_train_152.jpg,train
uwf4dr_rdr_dme_train_153.jpg,train
uwf4dr_rdr_dme_train_154.jpg,train
uwf4dr_rdr_dme_train_155.jpg,train
uwf4dr_rdr_dme_train_157.jpg,train
uwf4dr_rdr_dme_train_158.jpg,train
uwf4dr_rdr_dme_train_159.jpg,train
uwf4dr_rdr_dme_train_16.jpg,train
uwf4dr_rdr_dme_train_160.jpg,train
uwf4dr_rdr_dme_train_161.jpg,train
uwf4dr_rdr_dme_train_162.jpg,train
uwf4dr_rdr_dme_train_163.jpg,train
uwf4dr_rdr_dme_train_164.jpg,train
uwf4dr_rdr_dme_train_165.jpg,train
uwf4dr_rdr_dme_train_166.jpg,train
uwf4dr_rdr_dme_train_167.jpg,train
uwf4dr_rdr_dme_train_168.jpg,train
uwf4dr_rdr_dme_train_169.jpg,train
uwf4dr_rdr_dme_train_170.jpg,train
uwf4dr_rdr_dme_train_172.jpg,train
uwf4dr_rdr_dme_train_173.jpg,train
uwf4dr_rdr_dme_train_174.jpg,train
uwf4dr_rdr_dme_train_175.jpg,train
uwf4dr_rdr_dme_train_176.jpg,train
uwf4dr_rdr_dme_train_177.jpg,train
uwf4dr_rdr_dme_train_180.jpg,train
uwf4dr_rdr_dme_train_181.jpg,train
uwf4dr_rdr_dme_train_182.jpg,train
uwf4dr_rdr_dme_train_187.jpg,train
uwf4dr_rdr_dme_train_188.jpg,train
uwf4dr_rdr_dme_train_189.jpg,train
uwf4dr_rdr_dme_train_190.jpg,train
uwf4dr_rdr_dme_train_191.jpg,train
uwf4dr_rdr_dme_train_192.jpg,train
uwf4dr_rdr_dme_train_193.jpg,train
uwf4dr_rdr_dme_train_194.jpg,train
uwf4dr_rdr_dme_train_195.jpg,train
uwf4dr_rdr_dme_train_196.jpg,train
uwf4dr_rdr_dme_train_198.jpg,train
uwf4dr_rdr_dme_train_2.jpg,train
uwf4dr_rdr_dme_train_20.jpg,train
uwf4dr_rdr_dme_train_201.jpg,train
uwf4dr_rdr_dme_train_21.jpg,train
uwf4dr_rdr_dme_train_23.jpg,train
uwf4dr_rdr_dme_train_24.jpg,train
uwf4dr_rdr_dme_train_25.jpg,train
uwf4dr_rdr_dme_train_27.jpg,train
uwf4dr_rdr_dme_train_28.jpg,train
uwf4dr_rdr_dme_train_29.jpg,train
uwf4dr_rdr_dme_train_3.jpg,train
uwf4dr_rdr_dme_train_30.jpg,train
uwf4dr_rdr_dme_train_32.jpg,train
uwf4dr_rdr_dme_train_33.jpg,train
uwf4dr_rdr_dme_train_35.jpg,train
uwf4dr_rdr_dme_train_36.jpg,train
uwf4dr_rdr_dme_train_37.jpg,train
uwf4dr_rdr_dme_train_38.jpg,train
uwf4dr_rdr_dme_train_40.jpg,train
uwf4dr_rdr_dme_train_42.jpg,train
uwf4dr_rdr_dme_train_43.jpg,train
uwf4dr_rdr_dme_train_45.jpg,train
uwf4dr_rdr_dme_train_47.jpg,train
uwf4dr_rdr_dme_train_48.jpg,train
uwf4dr_rdr_dme_train_49.jpg,train
uwf4dr_rdr_dme_train_5.jpg,train
uwf4dr_rdr_dme_train_50.jpg,train
uwf4dr_rdr_dme_train_53.jpg,train
uwf4dr_rdr_dme_train_55.jpg,train
uwf4dr_rdr_dme_train_57.jpg,train
uwf4dr_rdr_dme_train_58.jpg,train
uwf4dr_rdr_dme_train_60.jpg,train
uwf4dr_rdr_dme_train_61.jpg,train
uwf4dr_rdr_dme_train_62.jpg,train
uwf4dr_rdr_dme_train_63.jpg,train
uwf4dr_rdr_dme_train_67.jpg,train
uwf4dr_rdr_dme_train_69.jpg,train
uwf4dr_rdr_dme_train_7.jpg,train
uwf4dr_rdr_dme_train_70.jpg,train
uwf4dr_rdr_dme_train_73.jpg,train
uwf4dr_rdr_dme_train_74.jpg,train
uwf4dr_rdr_dme_train_75.jpg,train
uwf4dr_rdr_dme_train_76.jpg,train
uwf4dr_rdr_dme_train_77.jpg,train
uwf4dr_rdr_dme_train_78.jpg,train
uwf4dr_rdr_dme_train_79.jpg,train
uwf4dr_rdr_dme_train_80.jpg,train
uwf4dr_rdr_dme_train_83.jpg,train
uwf4dr_rdr_dme_train_85.jpg,train
uwf4dr_rdr_dme_train_86.jpg,train
uwf4dr_rdr_dme_train_88.jpg,train
uwf4dr_rdr_dme_train_9.jpg,train
uwf4dr_rdr_dme_train_90.jpg,train
uwf4dr_rdr_dme_train_91.jpg,train
uwf4dr_rdr_dme_train_92.jpg,train
uwf4dr_rdr_dme_train_93.jpg,train
uwf4dr_rdr_dme_train_94.jpg,train
uwf4dr_rdr_dme_train_96.jpg,train
uwf4dr_rdr_dme_train_97.jpg,train
uwf4dr_rdr_dme_train_99.jpg,train
uwf4dr_rdr_dme_val_43.jpg,train
uwf4dr_rdr_dme_val_46.jpg,train
uwf4dr_rdr_dme_val_48.jpg,train
uwf4dr_iqa_train_106.jpg,validation
uwf4dr_iqa_train_109.jpg,validation
uwf4dr_iqa_train_113.jpg,validation
uwf4dr_iqa_train_114.jpg,validation
uwf4dr_iqa_train_118.jpg,validation
uwf4dr_iqa_train_126.jpg,validation
uwf4dr_iqa_train_14.jpg,validation
uwf4dr_iqa_train_150.jpg,validation
uwf4dr_iqa_train_168.jpg,validation
uwf4dr_iqa_train_17.jpg,validation
uwf4dr_iqa_train_180.jpg,validation
uwf4dr_iqa_train_196.jpg,validation
uwf4dr_iqa_train_198.jpg,validation
uwf4dr_iqa_train_204.jpg,validation
uwf4dr_iqa_train_206.jpg,validation
uwf4dr_iqa_train_209.jpg,validation
uwf4dr_iqa_train_211.jpg,validation
uwf4dr_iqa_train_212.jpg,validation
uwf4dr_iqa_train_214.jpg,validation
uwf4dr_iqa_train_216.jpg,validation
uwf4dr_iqa_train_220.jpg,validation
uwf4dr_iqa_train_232.jpg,validation
uwf4dr_iqa_train_233.jpg,validation
uwf4dr_iqa_train_24.jpg,validation
uwf4dr_iqa_train_28.jpg,validation
uwf4dr_iqa_train_31.jpg,validation
uwf4dr_iqa_train_32.jpg,validation
uwf4dr_iqa_train_37.jpg,validation
uwf4dr_iqa_train_40.jpg,validation
uwf4dr_iqa_train_41.jpg,validation
uwf4dr_iqa_train_43.jpg,validation
uwf4dr_iqa_train_49.jpg,validation
uwf4dr_iqa_train_51.jpg,validation
uwf4dr_iqa_train_52.jpg,validation
uwf4dr_iqa_train_57.jpg,validation
uwf4dr_iqa_train_58.jpg,validation
uwf4dr_iqa_train_61.jpg,validation
uwf4dr_iqa_train_67.jpg,validation
uwf4dr_iqa_train_72.jpg,validation
uwf4dr_iqa_train_77.jpg,validation
uwf4dr_iqa_train_81.jpg,validation
uwf4dr_iqa_train_88.jpg,validation
uwf4dr_iqa_val_17.jpg,validation
uwf4dr_iqa_val_18.jpg,validation
uwf4dr_iqa_val_21.jpg,validation
uwf4dr_iqa_val_35.jpg,validation
uwf4dr_iqa_val_36.jpg,validation
uwf4dr_iqa_val_39.jpg,validation
uwf4dr_rdr_dme_train_103.jpg,validation
uwf4dr_rdr_dme_train_105.jpg,validation
uwf4dr_rdr_dme_train_109.jpg,validation
uwf4dr_rdr_dme_train_118.jpg,validation
uwf4dr_rdr_dme_train_120.jpg,validation
uwf4dr_rdr_dme_train_122.jpg,validation
uwf4dr_rdr_dme_train_123.jpg,validation
uwf4dr_rdr_dme_train_126.jpg,validation
uwf4dr_rdr_dme_train_13.jpg,validation
uwf4dr_rdr_dme_train_132.jpg,validation
uwf4dr_rdr_dme_train_136.jpg,validation
uwf4dr_rdr_dme_train_15.jpg,validation
uwf4dr_rdr_dme_train_156.jpg,validation
uwf4dr_rdr_dme_train_17.jpg,validation
uwf4dr_rdr_dme_train_171.jpg,validation
uwf4dr_rdr_dme_train_179.jpg,validation
uwf4dr_rdr_dme_train_18.jpg,validation
uwf4dr_rdr_dme_train_184.jpg,validation
uwf4dr_rdr_dme_train_19.jpg,validation
uwf4dr_rdr_dme_train_200.jpg,validation
uwf4dr_rdr_dme_train_34.jpg,validation
uwf4dr_rdr_dme_train_4.jpg,validation
uwf4dr_rdr_dme_train_41.jpg,validation
uwf4dr_rdr_dme_train_44.jpg,validation
uwf4dr_rdr_dme_train_46.jpg,validation
uwf4dr_rdr_dme_train_64.jpg,validation
uwf4dr_rdr_dme_train_66.jpg,validation
uwf4dr_rdr_dme_train_87.jpg,validation
uwf4dr_rdr_dme_train_95.jpg,validation
uwf4dr_rdr_dme_train_98.jpg,validation
uwf4dr_rdr_dme_val_21.jpg,validation
uwf4dr_iqa_train_10.jpg,test
uwf4dr_iqa_train_101.jpg,test
uwf4dr_iqa_train_111.jpg,test
uwf4dr_iqa_train_115.jpg,test
uwf4dr_iqa_train_119.jpg,test
uwf4dr_iqa_train_12.jpg,test
uwf4dr_iqa_train_124.jpg,test
uwf4dr_iqa_train_128.jpg,test
uwf4dr_iqa_train_133.jpg,test
uwf4dr_iqa_train_136.jpg,test
uwf4dr_iqa_train_137.jpg,test
uwf4dr_iqa_train_146.jpg,test
uwf4dr_iqa_train_151.jpg,test
uwf4dr_iqa_train_154.jpg,test
uwf4dr_iqa_train_155.jpg,test
uwf4dr_iqa_train_157.jpg,test
uwf4dr_iqa_train_166.jpg,test
uwf4dr_iqa_train_182.jpg,test
uwf4dr_iqa_train_184.jpg,test
uwf4dr_iqa_train_185.jpg,test
uwf4dr_iqa_train_191.jpg,test
uwf4dr_iqa_train_195.jpg,test
uwf4dr_iqa_train_199.jpg,test
uwf4dr_iqa_train_2.jpg,test
uwf4dr_iqa_train_20.jpg,test
uwf4dr_iqa_train_200.jpg,test
uwf4dr_iqa_train_202.jpg,test
uwf4dr_iqa_train_210.jpg,test
uwf4dr_iqa_train_215.jpg,test
uwf4dr_iqa_train_217.jpg,test
uwf4dr_iqa_train_229.jpg,test
uwf4dr_iqa_train_23.jpg,test
uwf4dr_iqa_train_231.jpg,test
uwf4dr_iqa_train_25.jpg,test
uwf4dr_iqa_train_35.jpg,test
uwf4dr_iqa_train_4.jpg,test
uwf4dr_iqa_train_44.jpg,test
uwf4dr_iqa_train_46.jpg,test
uwf4dr_iqa_train_47.jpg,test
uwf4dr_iqa_train_6.jpg,test
uwf4dr_iqa_train_62.jpg,test
uwf4dr_iqa_train_74.jpg,test
uwf4dr_iqa_train_83.jpg,test
uwf4dr_iqa_train_86.jpg,test
uwf4dr_iqa_train_91.jpg,test
uwf4dr_iqa_train_92.jpg,test
uwf4dr_iqa_train_98.jpg,test
uwf4dr_iqa_val_1.jpg,test
uwf4dr_iqa_val_11.jpg,test
uwf4dr_iqa_val_19.jpg,test
uwf4dr_iqa_val_23.jpg,test
uwf4dr_iqa_val_28.jpg,test
uwf4dr_iqa_val_32.jpg,test
uwf4dr_iqa_val_41.jpg,test
uwf4dr_iqa_val_46.jpg,test
uwf4dr_iqa_val_47.jpg,test
uwf4dr_iqa_val_51.jpg,test
uwf4dr_iqa_val_52.jpg,test
uwf4dr_iqa_val_54.jpg,test
uwf4dr_iqa_val_55.jpg,test
uwf4dr_iqa_val_7.jpg,test
uwf4dr_iqa_val_8.jpg,test
uwf4dr_iqa_val_9.jpg,test
uwf4dr_rdr_dme_train_100.jpg,test
uwf4dr_rdr_dme_train_104.jpg,test
uwf4dr_rdr_dme_train_114.jpg,test
uwf4dr_rdr_dme_train_115.jpg,test
uwf4dr_rdr_dme_train_121.jpg,test
uwf4dr_rdr_dme_train_124.jpg,test
uwf4dr_rdr_dme_train_134.jpg,test
uwf4dr_rdr_dme_train_139.jpg,test
uwf4dr_rdr_dme_train_145.jpg,test
uwf4dr_rdr_dme_train_151.jpg,test
uwf4dr_rdr_dme_train_178.jpg,test
uwf4dr_rdr_dme_train_183.jpg,test
uwf4dr_rdr_dme_train_185.jpg,test
uwf4dr_rdr_dme_train_186.jpg,test
uwf4dr_rdr_dme_train_197.jpg,test
uwf4dr_rdr_dme_train_199.jpg,test
uwf4dr_rdr_dme_train_22.jpg,test
uwf4dr_rdr_dme_train_26.jpg,test
uwf4dr_rdr_dme_train_31.jpg,test
uwf4dr_rdr_dme_train_39.jpg,test
uwf4dr_rdr_dme_train_51.jpg,test
uwf4dr_rdr_dme_train_52.jpg,test
uwf4dr_rdr_dme_train_54.jpg,test
uwf4dr_rdr_dme_train_56.jpg,test
uwf4dr_rdr_dme_train_59.jpg,test
uwf4dr_rdr_dme_train_6.jpg,test
uwf4dr_rdr_dme_train_65.jpg,test
uwf4dr_rdr_dme_train_68.jpg,test
uwf4dr_rdr_dme_train_71.jpg,test
uwf4dr_rdr_dme_train_72.jpg,test
uwf4dr_rdr_dme_train_8.jpg,test
uwf4dr_rdr_dme_train_81.jpg,test
uwf4dr_rdr_dme_train_82.jpg,test
uwf4dr_rdr_dme_train_84.jpg,test
uwf4dr_rdr_dme_train_89.jpg,test
uwf4dr_rdr_dme_val_36.jpg,test
